X1,X2,X3,y
23,39,43,2666
50,2,55,2860
69,70,18,2502
63,85,50,7400
18,58,67,5092
61,23,19,1596
11,22,94,3102
18,62,69,5520
84,38,90,10980
38,29,95,6365
9,26,50,1750
10,3,48,624
22,29,51,2601
0,70,1,70
52,80,91,12012
75,91,3,498
27,67,37,3478
8,70,86,6708
73,88,9,1449
26,37,77,4851
28,5,16,528
82,2,5,420
86,94,2,360
98,32,71,9230
56,81,98,13426
92,36,96,12288
71,22,5,465
81,56,49,6713
68,35,48,4944
42,84,44,5544
91,82,94,16262
91,12,43,4429
10,96,17,1802
28,76,23,2392
84,98,59,10738
90,69,92,14628
46,40,33,2838
65,22,94,8178
42,63,53,5565
41,50,27,2457
5,78,42,3486
1,68,89,6141
46,26,71,5112
90,48,59,8142
34,50,12,1008
87,28,97,11155
52,11,60,3780
57,38,26,2470
68,14,51,4182
10,9,51,969
4,36,67,2680
25,87,62,6944
72,99,53,9063
40,1,0,0
85,35,47,5640
90,23,63,7119
30,71,8,808
53,52,16,1680
60,68,5,640
61,61,65,7930
55,35,90,8100
90,46,8,1088
26,20,16,736
74,72,76,11096
12,82,96,9024
39,38,62,4774
48,64,44,4928
82,24,8,848
58,17,8,600
98,76,79,13746
92,38,77,10010
56,79,94,12690
53,5,83,4814
17,57,6,444
47,8,88,4840
13,46,47,2773
7,7,92,1288
52,14,47,3102
82,33,82,9430
76,70,88,12848
14,72,41,3526
8,96,87,9048
42,99,20,2820
8,59,25,1675
9,20,37,1073
63,41,37,3848
59,37,32,3072
16,71,94,8178
57,60,81,9477
78,39,79,9243
0,56,51,2856
80,86,52,8632
97,25,32,3904
22,62,3,252
37,70,59,6313
18,87,38,3990
28,49,47,3619
51,34,71,6035
52,22,44,3256
36,77,20,2260
97,9,73,7738
73,31,99,10296
2,4,50,300
72,35,44,4708
77,14,88,8008
17,26,24,1032
76,58,7,938
39,48,81,7047
8,59,0,0
98,11,35,3815
19,88,67,7169
52,44,85,8160
6,0,96,576
60,75,49,6615
32,14,67,3082
60,2,45,2790
79,18,47,4559
25,44,14,966
27,38,82,5330
20,31,75,3825
89,31,75,9000
18,88,71,7526
8,32,76,3040
27,97,76,9424
31,44,51,3825
24,8,63,2016
14,16,53,1590
44,88,2,264
60,26,58,4988
63,44,90,9630
62,66,29,3712
84,14,40,3920
69,70,87,12093
49,96,14,2030
44,41,10,850
74,67,9,1269
60,32,11,1012
61,49,14,1540
33,51,28,2352
23,27,11,550
49,91,11,1540
32,86,84,9912
93,5,52,5096
12,35,43,2021
78,22,93,9300
46,91,24,3288
18,56,39,2886
78,32,92,10120
29,86,0,0
12,75,72,6264
52,12,87,5568
99,44,62,8866
99,45,22,3168
62,61,44,5412
79,4,22,1826
10,83,84,7812
7,69,27,2052
92,63,31,4805
73,82,83,12865
28,28,57,3192
86,14,22,2200
81,16,9,873
95,53,32,4736
0,67,41,2747
70,81,34,5134
52,8,52,3120
42,75,17,1989
48,99,3,441
90,31,9,1089
77,40,27,3159
41,85,54,6804
27,72,82,8118
9,16,85,2125
86,46,9,1188
40,57,77,7469
41,82,61,7503
35,93,51,6528
52,26,10,780
69,69,32,4416
95,73,15,2520
70,21,17,1547
32,45,39,3003
44,13,59,3363
9,78,79,6873
62,3,28,1820
76,28,89,9256
82,39,69,8349
62,80,23,3266
66,54,95,11400
58,32,0,0
34,23,43,2451
15,10,28,700
81,62,85,12155
81,73,67,10318
48,52,87,8700
46,36,11,902
1,77,74,5772
26,36,71,4402
75,78,61,9333
35,19,6,324
93,65,40,6320
38,71,78,8502
59,57,79,9164
98,66,9,1476
99,99,62,12276
88,18,1,106
51,86,72,9864
88,71,51,8109
31,58,7,623
86,30,60,6960
36,79,36,4140
41,25,20,1320
20,77,1,97
98,60,16,2528
98,60,58,9164
11,82,37,3441
55,66,75,9075
81,41,32,3904
74,41,97,11155
99,86,65,12025
9,68,27,2079
15,74,92,8188
32,79,81,8991
61,80,44,6204
20,32,39,2028
4,14,97,1746
99,28,45,5715
8,0,12,96
9,75,89,7476
40,83,4,492
2,35,30,1110
56,54,2,220
25,42,50,3350
17,18,21,735
65,98,41,6683
99,3,68,6936
85,54,14,1946
77,99,77,13552
94,48,83,11786
85,37,52,6344
18,83,94,9494
92,29,38,4598
83,31,42,4788
98,68,23,3818
65,59,5,620
85,29,75,8550
32,63,60,5700
22,17,48,1872
63,64,0,0
1,25,74,1924
77,73,36,5400
70,23,81,7533
44,12,4,224
85,33,60,7080
46,42,69,6072
4,41,20,900
52,77,84,10836
26,32,91,5278
40,10,28,1400
24,33,52,2964
5,15,1,20
43,30,57,4161
36,78,56,6384
39,7,17,782
42,59,75,7575
45,55,58,5800
23,22,44,1980
18,66,39,3276
52,2,3,162
43,39,8,656
23,57,75,6000
58,29,15,1305
67,98,35,5775
6,25,12,372
5,63,85,5780
97,84,70,12670
21,42,23,1449
63,17,82,6560
15,50,67,4355
94,99,83,16019
6,58,89,5696
87,16,25,2575
22,89,45,4995
59,8,14,938
77,83,31,4960
51,76,1,127
36,58,1,94
81,91,6,1032
70,49,61,7259
22,57,85,6715
32,92,57,7068
60,63,90,11070
10,3,38,494
84,39,1,123
12,14,23,598
94,63,89,13973
88,71,23,3657
92,8,29,2900
64,73,92,12604
31,45,75,5700
72,82,61,9394
68,17,64,5440
7,60,59,3953
34,44,19,1482
94,56,29,4350
56,30,22,1892
35,3,16,608
89,12,51,5151
8,59,44,2948
18,34,76,3952
51,37,30,2640
80,93,93,16089
44,0,53,2332
80,39,98,11662
20,30,24,1200
97,35,90,11880
43,73,42,4872
12,11,25,575
4,62,29,1914
78,37,16,1840
96,92,27,5076
22,82,90,9360
47,16,59,3717
1,66,52,3484
20,4,35,840
60,84,51,7344
16,84,80,8000
60,47,27,2889
94,80,48,8352
94,26,49,5880
84,96,43,7740
94,56,68,10200
18,26,83,3652
17,27,95,4180
73,47,34,4080
98,13,14,1554
60,87,32,4704
7,83,70,6300
8,54,11,682
65,2,68,4556
9,25,55,1870
17,53,89,6230
40,31,69,4899
6,85,13,1183
66,91,68,10676
29,37,39,2574
66,44,42,4620
75,93,52,8736
40,10,38,1900
55,23,50,3900
65,68,48,6384
71,4,95,7125
75,12,18,1566
43,92,91,12285
15,67,27,2214
89,56,11,1595
17,64,29,2349
40,48,81,7128
26,66,60,5520
8,68,27,2052
75,59,32,4288
24,13,31,1147
86,15,83,8383
29,30,7,413
59,85,83,11952
84,83,31,5177
18,15,41,1353
94,19,25,2825
37,84,63,7623
21,34,47,2585
93,51,89,12816
52,19,79,5609
67,33,14,1400
22,94,46,5336
63,87,63,9450
83,56,37,5143
22,99,35,4235
86,62,5,740
88,93,72,13032
92,4,4,384
13,19,40,1280
38,35,15,1095
46,73,95,11305
48,82,83,10790
51,39,83,7470
95,68,92,14996
70,23,88,8184
25,41,40,2640
39,54,2,186
20,23,65,2795
15,91,0,0
73,77,54,8100
19,85,68,7072
16,6,78,1716
82,78,83,13280
25,22,17,799
10,68,87,6786
96,84,72,12960
60,28,18,1584
46,59,37,3885
91,52,78,11154
32,71,9,927
28,88,46,5336
29,34,40,2520
76,33,31,3379
13,2,27,405
83,23,64,6784
55,92,54,7938
87,74,3,483
17,41,57,3306
68,86,62,9548
3,42,3,135
91,58,93,13857
43,54,48,4656
35,61,5,480
47,47,90,8460
72,23,64,6080
24,87,1,111
94,30,16,1984
16,69,57,4845
41,45,70,6020
97,5,5,510
79,43,37,4514
34,66,90,9000
91,53,61,8784
53,3,56,3136
95,34,52,6708
79,23,69,7038
4,61,94,6110
6,20,42,1092
83,13,49,4704
72,8,94,7520
67,90,70,10990
72,8,26,2080
33,92,15,1875
23,49,10,720
21,66,36,3132
56,20,75,5700
21,99,40,4800
65,17,41,3362
96,17,75,8475
77,30,11,1177
88,87,45,7875
44,3,75,3525
16,23,0,0
11,10,71,1491
9,10,48,912
27,14,95,3895
96,45,16,2256
67,23,63,5670
51,32,21,1743
22,99,47,5687
93,27,57,6840
43,93,93,12648
24,98,42,5124
89,55,36,5184
92,69,25,4025
52,36,57,5016
63,63,79,9954
63,43,17,1802
42,66,79,8532
22,17,29,1131
68,47,2,230
73,98,60,10260
17,96,82,9266
68,53,80,9680
82,6,41,3608
27,49,75,5700
39,12,66,3366
79,35,42,4788
82,73,91,14105
13,19,37,1184
53,19,54,3888
92,45,45,6165
74,88,87,14094
33,39,1,72
36,23,71,4189
95,37,26,3432
94,33,54,6858
80,36,35,4060
63,99,78,12636
94,17,65,7215
38,91,5,645
24,50,66,4884
63,56,28,3332
67,71,83,11454
84,5,27,2403
67,68,59,7965
0,7,22,154
67,75,44,6248
46,24,70,4900
8,53,3,183
85,74,45,7155
20,4,6,144
68,55,92,11316
80,25,42,4410
92,60,38,5776
39,57,57,5472
52,18,95,6650
23,0,70,1610
17,68,82,6970
54,1,53,2915
49,2,87,4437
85,9,75,7050
97,49,36,5256
49,42,47,4277
36,26,43,2666
19,14,28,924
29,37,50,3300
52,79,63,8253
23,76,85,8415
37,61,84,8232
25,82,60,6420
26,71,42,4074
32,78,98,10780
48,54,4,408
5,14,42,798
66,63,83,10707
58,85,59,8437
89,11,48,4800
51,72,56,6888
17,8,88,2200
84,92,2,352
20,12,53,1696
60,75,44,5940
2,65,66,4422
16,87,60,6180
57,62,18,2142
38,20,57,3306
82,76,56,8848
27,73,68,6800
43,97,84,11760
32,85,79,9243
58,62,33,3960
30,99,52,6708
17,13,97,2910
63,42,80,8400
67,75,39,5538
77,93,42,7140
98,58,83,12948
38,23,99,6039
97,60,39,6123
70,74,49,7056
91,25,55,6380
69,76,7,1015
5,85,47,4230
21,80,37,3737
86,72,66,10428
51,54,20,2100
99,58,85,13345
43,55,67,6566
30,28,56,3248
81,15,2,192
16,57,12,876
55,83,50,6900
15,55,91,6370
59,84,56,8008
3,68,52,3692
75,70,63,9135
39,59,4,392
90,4,59,5546
30,64,0,0
57,18,44,3300
50,58,43,4644
40,89,35,4515
23,36,17,1003
29,38,70,4690
67,8,96,7200
7,43,82,4100
86,74,0,0
25,18,1,43
68,27,18,1710
10,81,2,182
56,68,73,9052
80,60,48,6720
97,24,35,4235
54,87,72,10152
8,45,70,3710
63,8,69,4899
99,46,40,5800
69,53,56,6832
13,84,86,8342
28,99,37,4699
3,41,85,3740
52,69,62,7502
47,44,26,2366
14,69,55,4565
63,10,89,6497
60,36,27,2592
70,52,77,9394
59,63,17,2074
41,84,55,6875
82,4,71,6106
11,97,52,5616
36,53,24,2136
96,61,5,785
76,87,14,2282
60,27,56,4872
68,86,66,10164
76,38,60,6840
92,44,81,11016
29,13,52,2184
0,33,91,3003
80,78,53,8374
18,39,59,3363
19,53,2,144
29,34,6,378
66,39,2,210
33,8,7,287
52,58,2,220
63,10,29,2117
96,53,26,3874
46,83,37,4773
85,44,90,11610
8,62,69,4830
17,51,86,5848
90,68,3,474
0,11,56,616
88,57,58,8410
61,78,54,7506
52,35,34,2958
53,75,44,5632
99,36,47,6345
9,15,41,984
12,54,5,330
4,81,30,2550
73,73,0,0
83,23,48,5088
12,62,7,518
59,40,11,1089
87,54,26,3666
92,90,40,7280
69,1,62,4340
70,82,23,3496
4,78,1,82
16,80,94,9024
76,47,54,6642
99,72,53,9063
73,16,99,8811
10,45,82,4510
53,39,79,7268
99,60,92,14628
94,29,90,11070
56,13,66,4554
40,9,38,1862
50,74,7,868
57,66,71,8733
54,10,86,5504
9,5,50,700
16,87,65,6695
40,90,21,2730
44,90,97,12998
56,25,91,7371
54,7,43,2623
74,58,4,528
58,82,55,7700
64,28,46,4232
67,72,84,11676
47,85,3,396
15,18,98,3234
6,10,80,1280
58,67,31,3875
34,93,44,5588
43,79,61,7442
24,33,53,3021
32,62,4,376
70,31,11,1111
48,21,61,4209
27,14,77,3157
75,1,22,1672
85,86,1,171
24,36,94,5640
84,31,92,10580
6,43,28,1372
30,75,64,6720
19,38,28,1596
28,89,6,702
28,24,84,4368
91,74,85,14025
63,78,87,12267
13,17,91,2730
92,51,78,11154
11,67,41,3198
25,96,35,4235
76,77,81,12393
99,13,66,7392
16,35,81,4131
98,4,91,9282
5,10,68,1020
58,2,45,2700
34,67,50,5050
91,83,20,3480
51,42,76,7068
81,63,94,13536
52,88,1,140
56,57,81,9153
95,56,27,4077
34,1,14,490
28,32,30,1800
57,44,26,2626
35,91,34,4284
1,66,45,3015
74,9,79,6557
40,88,53,6784
14,71,42,3570
49,59,8,864
67,90,12,1884
30,18,90,4320
42,26,40,2720
92,14,47,4982
53,92,25,3625
64,92,27,4212
42,36,55,4290
61,32,79,7347
35,18,34,1802
48,15,67,4221
89,74,61,9943
79,85,15,2460
62,1,86,5418
63,73,67,9112
23,68,55,5005
79,18,26,2522
85,37,41,5002
48,7,98,5390
46,11,53,3021
29,51,8,640
87,47,84,11256
63,59,78,9516
9,41,29,1450
18,91,72,7848
46,65,10,1110
70,41,79,8769
71,14,16,1360
65,68,25,3325
49,54,97,9991
4,83,76,6612
82,7,41,3649
21,2,40,920
58,16,75,5550
65,56,17,2057
87,9,64,6144
6,8,57,798
71,27,51,4998
16,34,26,1300
92,27,83,9877
47,2,45,2205
68,3,2,142
40,60,58,5800
70,0,9,630
92,87,99,17721
65,39,96,9984
5,9,88,1232
45,72,70,8190
48,38,0,0
61,36,57,5529
2,54,4,224
57,63,71,8520
57,94,0,0
4,87,12,1092
50,46,16,1536
36,29,76,4940
71,57,68,8704
27,4,18,558
69,78,57,8379
0,67,67,4489
2,37,33,1287
15,33,8,384
57,60,13,1521
62,42,81,8424
95,0,39,3705
9,99,46,4968
86,44,80,10400
22,10,51,1632
75,87,92,14904
8,1,39,351
86,85,19,3249
32,67,4,396
79,60,36,5004
64,95,31,4929
13,66,12,948
19,31,53,2650
20,55,59,4425
75,18,44,4092
37,87,51,6324
84,98,92,16744
85,19,60,6240
18,75,42,3906
99,60,16,2544
67,12,68,5372
32,39,77,5467
16,24,44,1760
88,0,48,4224
51,48,20,1980
6,5,62,682
54,24,76,5928
40,7,49,2303
75,14,22,1958
0,64,24,1536
25,71,99,9504
72,29,96,9696
37,68,51,5355
14,20,23,782
19,99,69,8142
71,45,67,7772
34,32,33,2178
53,94,18,2646
77,5,37,3034
76,15,97,8827
2,42,61,2684
55,96,61,9211
5,61,28,1848
3,28,85,2635
8,59,74,4958
11,71,83,6806
32,75,98,10486
30,49,0,0
7,48,29,1595
92,67,88,13992
85,78,49,7987
28,2,85,2550
59,6,35,2275
77,92,1,169
44,20,96,6144
43,27,95,6650
23,92,76,8740
48,96,57,8208
59,93,90,13680
27,49,44,3344
84,92,33,5808
28,45,77,5621
62,93,75,11625
88,25,26,2938
6,69,28,2100
26,33,29,1711
63,71,27,3618
12,90,39,3978
29,77,17,1802
77,33,22,2420
59,85,93,13392
34,59,70,6510
80,45,80,10000
93,69,44,7128
33,48,72,5832
46,32,63,4914
41,52,48,4464
34,34,41,2788
95,28,2,246
22,11,54,1782
34,85,24,2856
17,95,56,6272
90,56,4,584
28,51,56,4424
14,54,74,5032
10,86,42,4032
68,44,39,4368
39,2,13,533
28,83,71,7881
13,69,83,6806
81,24,69,7245
64,80,71,10224
59,23,0,0
56,90,27,3942
87,82,15,2535
31,62,90,8370
56,46,54,5508
46,90,0,0
65,87,27,4104
45,36,61,4941
96,28,61,7564
35,80,49,5635
94,68,75,12150
46,65,5,555
77,23,50,5000
10,43,86,4558
25,64,16,1424
53,90,38,5434
37,99,17,2312
63,97,98,15680
85,66,84,12684
18,64,9,738
35,4,77,3003
61,52,52,5876
81,78,7,1113
91,97,76,14288
30,62,38,3496
63,34,86,8342
15,30,32,1440
5,58,76,4788
32,46,8,624
83,28,66,7326
25,88,59,6667
85,72,83,13031
28,0,42,1176
86,33,93,11067
71,26,36,3492
5,93,37,3626
73,49,55,6710
34,21,4,220
72,25,12,1164
59,16,57,4275
34,15,55,2695
35,94,14,1806
1,49,35,1750
29,80,81,8829
35,27,15,930
78,15,28,2604
76,92,12,2016
78,73,9,1359
43,70,45,5085
22,85,86,9202
35,57,85,7820
37,34,94,6674
98,99,61,12017
14,96,14,1540
94,8,49,4998
14,60,54,3996
67,74,38,5358
61,50,68,7548
70,85,41,6355
20,94,44,5016
58,28,32,2752
15,48,92,5796
3,32,68,2380
62,96,15,2370
40,60,35,3500
16,37,7,371
21,61,38,3116
64,52,39,4524
67,50,51,5967
23,96,6,714
8,11,29,551
83,37,38,4560
69,57,82,10332
36,3,72,2808
34,26,9,540
59,93,84,12768
56,5,33,2013
35,20,75,4125
54,61,68,7820
34,82,92,10672
0,23,67,1541
1,51,93,4836
26,13,17,663
78,84,98,15876
36,45,12,972
35,72,67,7169
9,55,1,64
70,45,37,4255
35,66,70,7070
58,9,19,1273
0,21,53,1113
47,34,29,2349
33,30,53,3339
48,64,87,9744
53,79,15,1980
52,19,30,2130
94,50,81,11664
9,57,99,6534
46,41,81,7047
91,55,75,10950
56,78,80,10720
14,78,79,7268
60,38,55,5390
96,58,72,11088
64,26,85,7650
19,84,56,5768
14,22,17,612
27,93,71,8520
69,42,45,4995
36,61,73,7081
54,27,70,5670
60,59,23,2737
47,26,25,1825
63,56,2,238
13,15,16,448
21,29,16,800
38,71,68,7412
24,11,15,525
46,48,26,2444
52,67,74,8806
71,47,49,5782
56,54,95,10450
31,89,46,5520
92,98,62,11780
99,16,93,10695
68,15,65,5395
74,66,74,10360
73,46,95,11305
41,15,17,952
15,96,87,9657
37,78,84,9660
61,1,15,930
22,59,42,3402
90,27,36,4212
9,67,60,4560
40,54,11,1034
2,98,40,4000
59,19,70,5460
78,8,51,4386
94,61,68,10540
85,16,10,1010
11,61,98,7056
37,87,76,9424
62,19,33,2673
7,88,71,6745
89,2,45,4095
72,79,24,3624
97,91,17,3196
44,54,74,7252
28,67,88,8360
40,52,89,8188
86,65,29,4379
70,8,95,7410
78,56,91,12194
65,48,25,2825
55,88,62,8866
94,23,19,2223
9,36,12,540
57,73,95,12350
53,69,65,7930
66,64,86,11180
53,83,58,7888
92,41,69,9177
67,66,80,10640
60,87,79,11613
46,61,21,2247
97,98,35,6825
2,45,71,3337
11,90,50,5050
21,30,33,1683
97,0,17,1649
38,62,75,7500
72,10,10,820
58,10,28,1904
45,23,19,1292
24,77,50,5050
7,4,8,88
27,49,75,5700
56,73,14,1806
73,70,19,2717
84,7,15,1365
43,46,54,4806
23,87,7,770
12,40,37,1924
12,45,7,399
81,29,65,7150
93,97,76,14440
92,49,26,3666
66,89,13,2015
96,24,63,7560
41,2,50,2150
50,33,54,4482
41,92,68,9044
32,63,47,4465
40,67,7,749
88,88,67,11792
74,19,54,5022
90,71,31,4991
86,60,85,12410
89,30,2,238
98,18,66,7656
43,44,32,2784
33,39,42,3024
61,1,46,2852
40,89,86,11094
71,54,31,3875
83,27,98,10780
23,56,38,3002
86,58,66,9504
38,80,68,8024
12,32,64,2816
99,58,72,11304
70,97,44,7348
5,54,4,236
84,54,46,6348
48,22,93,6510
66,89,2,310
4,4,47,376
93,61,41,6314
12,37,80,3920
49,92,1,141
89,56,91,13195
73,0,95,6935
21,73,41,3854
76,25,73,7373
9,36,79,3555
61,20,88,7128
54,67,93,11253
91,27,95,11210
82,69,44,6644
58,52,88,9680
69,37,31,3286
62,12,63,4662
31,57,71,6248
91,44,74,9990
29,0,14,406
65,2,81,5427
28,98,74,9324
47,97,27,3888
16,47,30,1890
65,37,92,9384
23,9,95,3040
98,90,83,15604
56,12,71,4828
96,21,38,4446
97,3,37,3700
23,20,87,3741
1,63,34,2176
7,94,87,8787
40,57,32,3104
64,41,75,7875
79,71,32,4800
91,74,84,13860
68,67,54,7290
79,41,96,11520
90,62,94,14288
76,83,4,636
93,30,87,10701
35,56,8,728
97,24,50,6050
3,84,84,7308
70,90,98,15680
36,65,91,9191
54,10,37,2368
44,69,52,5876
58,7,70,4550
16,53,32,2208
96,11,94,10058
66,87,22,3366
96,20,23,2668
42,61,39,4017
56,91,53,7791
74,25,22,2178
34,32,13,858
65,75,33,4620
44,0,49,2156
11,35,85,3910
16,12,13,364
3,81,33,2772
62,57,9,1071
98,22,76,9120
62,45,69,7383
97,8,9,945
55,92,97,14259
49,19,22,1496
80,54,71,9514
75,69,85,12240
12,76,88,7744
7,90,94,9118
20,36,52,2912
34,0,27,918
98,80,74,13172
77,58,86,11610
37,3,50,2000
80,65,65,9425
86,97,61,11163
79,88,86,14362
91,34,94,11750
10,94,10,1040
77,38,27,3105
29,62,49,4459
10,35,52,2340
20,30,84,4200
91,83,59,10266
44,19,52,3276
72,83,68,10540
98,55,36,5508
95,4,49,4851
30,45,67,5025
74,69,33,4719
3,54,62,3534
54,49,12,1236
25,22,6,282
40,79,18,2142
80,59,66,9174
14,75,86,7654
41,93,22,2948
79,22,4,404
34,77,58,6438
66,45,87,9657
87,1,93,8184
83,14,21,2037
5,84,42,3738
76,75,42,6342
99,72,50,8550
21,26,61,2867
58,88,77,11242
53,51,9,936
39,84,49,6027
99,93,85,16320
75,73,25,3700
11,46,62,3534
22,92,68,7752
94,29,2,246
98,0,61,5978
5,2,76,532
94,88,30,5460
87,6,28,2604
54,8,56,3472
17,10,85,2295
46,86,73,9636
24,67,14,1274
8,51,83,4897
64,71,44,5940
39,10,44,2156
15,71,49,4214
94,19,60,6780
58,30,48,4224
86,77,39,6357
73,63,33,4488
36,48,77,6468
39,85,45,5580
24,90,15,1710
55,7,68,4216
82,96,69,12282
27,85,91,10192
39,98,28,3836
90,17,83,8881
20,94,9,1026
76,32,66,7128
43,34,27,2079
22,37,17,1003
30,58,36,3168
30,98,16,2048
20,59,50,3950
73,74,41,6027
44,32,42,3192
74,41,46,5290
93,57,55,8250
54,12,68,4488
35,91,10,1260
73,82,14,2170
34,96,91,11830
64,42,65,6890
54,58,1,112
12,93,11,1155
30,27,32,1824
33,19,98,5096
51,68,78,9282
86,44,13,1690
55,16,56,3976
22,7,27,783
5,71,55,4180
29,31,77,4620
91,81,43,7396
65,72,52,7124
32,14,59,2714
80,84,68,11152
12,74,20,1720
53,38,50,4550
80,9,46,4094
44,96,3,420
17,15,37,1184
19,44,48,3024
86,58,38,5472
80,98,14,2492
67,39,58,6148
61,35,2,192
31,63,74,6956
4,32,32,1152
29,11,39,1560
15,18,45,1485
99,99,35,6930
45,39,58,4872
35,55,23,2070
77,12,7,623
27,97,11,1364
25,19,91,4004
89,97,69,12834
27,50,59,4543
11,93,70,7280
22,48,53,3710
96,30,89,11214
98,14,23,2576
48,8,69,3864
91,78,75,12675
42,24,35,2310
11,35,90,4140
1,45,16,736
45,11,59,3304
2,26,12,336
90,41,40,5240
6,31,78,2886
35,22,40,2280
50,90,98,13720
12,47,86,5074
78,37,8,920
12,98,67,7370
25,36,42,2562
46,93,38,5282
29,50,48,3792
94,98,50,9600
18,70,42,3696
69,1,21,1470
66,32,68,6664
79,61,16,2240
13,40,54,2862
41,6,34,1598
5,43,83,3984
26,70,67,6432
67,89,75,11700
91,1,12,1104
28,22,96,4800
56,44,21,2100
91,54,14,2030
73,37,45,4950
4,46,98,4900
58,57,73,8395
60,63,53,6519
17,84,71,7171
86,66,66,10032
62,87,31,4619
66,88,93,14322
11,48,67,3953
58,44,93,9486
68,2,92,6440
58,55,87,9831
42,45,66,5742
80,32,89,9968
92,37,89,11481
72,45,59,6903
3,99,98,9996
80,28,91,9828
24,44,85,5780
2,92,64,6016
10,69,80,6320
92,36,79,10112
12,19,32,992
64,52,97,11252
30,59,97,8633
75,65,19,2660
59,54,68,7684
62,76,82,11316
21,40,33,2013
79,50,21,2709
13,46,96,5664
19,80,60,5940
42,38,95,7600
97,53,71,10650
3,3,39,234
37,25,60,3720
75,72,58,8526
85,19,45,4680
27,46,68,4964
97,76,68,11764
37,50,66,5742
60,92,77,11704
37,84,19,2299
39,46,17,1445
23,39,89,5518
83,24,70,7490
4,29,43,1419
31,30,76,4636
29,74,47,4841
75,68,57,8151
15,37,20,1040
14,9,42,966
13,34,28,1316
91,86,78,13806
31,72,26,2678
13,2,24,360
29,26,97,5335
84,42,59,7434
44,25,16,1104
63,46,4,436
4,15,97,1843
38,75,37,4181
31,39,52,3640
3,4,72,504
56,51,29,3103
65,41,88,9328
28,33,3,183
18,46,53,3392
3,79,30,2460
4,18,24,528
60,27,92,8004
32,3,1,35
20,57,82,6314
18,21,84,3276
29,50,11,869
19,67,28,2408
76,19,11,1045
27,64,21,1911
42,82,74,9176
70,11,3,243
86,32,37,4366
27,56,30,2490
8,28,44,1584
21,70,38,3458
4,9,60,780
14,26,44,1760
55,64,59,7021
81,28,42,4578
3,26,12,348
69,41,58,6380
3,49,78,4056
80,26,41,4346
18,65,50,4150
46,35,24,1944
55,72,92,11684
35,37,22,1584
25,19,41,1804
93,89,86,15652
33,38,62,4402
94,43,5,685
69,52,94,11374
30,89,59,7021
57,37,16,1504
74,30,90,9360
90,6,52,4992
47,66,40,4520
84,56,75,10500
67,9,24,1824
14,30,19,836
79,73,3,456
60,83,0,0
61,57,96,11328
98,67,13,2145
28,9,89,3293
15,33,91,4368
59,90,59,8791
44,92,32,4352
70,22,42,3864
47,82,72,9288
44,34,46,3588
85,61,37,5402
23,26,77,3773
95,1,27,2592
80,20,77,7700
94,0,30,2820
47,51,65,6370
69,75,64,9216
11,48,36,2124
80,45,96,12000
68,15,75,6225
53,74,77,9779
57,12,74,5106
79,85,57,9348
52,92,23,3312
1,46,70,3290
93,45,54,7452
76,55,32,4192
24,49,31,2263
29,64,68,6324
53,95,43,6364
23,5,67,1876
71,93,66,10824
45,74,20,2380
15,25,84,3360
57,9,70,4620
28,61,45,4005
89,10,36,3564
41,20,52,3172
50,83,95,12635
72,96,13,2184
51,69,36,4320
24,4,2,56
24,89,93,10509
58,91,7,1043
37,93,17,2210
74,26,96,9600
9,26,88,3080
82,89,31,5301
96,76,64,11008
2,12,0,0
32,1,48,1584
43,46,6,534
63,71,9,1206
82,85,41,6847
55,53,58,6264
19,88,46,4922
97,39,26,3536
86,83,33,5577
94,18,65,7280
16,2,3,54
32,97,85,10965
97,52,48,7152
95,47,90,12780
94,33,82,10414
69,44,76,8588
52,43,31,2945
75,83,84,13272
98,46,32,4608
50,8,1,58
7,20,77,2079
50,71,96,11616
59,83,30,4260
96,61,61,9577
88,35,54,6642
22,44,67,4422
9,83,7,644
22,35,51,2907
78,26,95,9880
79,3,47,3854
71,48,23,2737
39,67,13,1378
24,58,86,7052
40,4,2,88
30,40,47,3290
69,74,98,14014
75,62,92,12604
12,86,16,1568
39,14,60,3180
53,51,3,312
74,34,71,7668
52,89,25,3525
85,88,85,14705
58,7,54,3510
7,91,56,5488
25,65,35,3150
57,66,70,8610
83,39,83,10126
75,73,66,9768
35,64,22,2178
54,2,98,5488
20,10,94,2820
69,35,52,5408
76,2,75,5850
80,31,59,6549
19,64,20,1660
81,24,51,5355
79,58,69,9453
39,31,95,6650
14,6,48,960
58,32,53,4770
37,90,84,10668
21,53,56,4144
5,41,60,2760
0,43,48,2064
31,66,3,291
6,32,44,1672
23,79,79,8058
36,7,48,2064
7,63,38,2660
25,99,66,8184
17,38,75,4125
49,78,24,3048
10,21,72,2232
10,36,65,2990
2,53,76,4180
38,80,40,4720
63,62,19,2375
43,8,71,3621
73,23,21,2016
88,28,25,2900
96,20,81,9396
88,52,71,9940
84,59,80,11440
2,97,54,5346
25,49,68,5032
36,4,33,1320
58,2,48,2880
1,6,71,497
47,77,55,6820
65,84,21,3129
19,60,91,7189
28,52,66,5280
13,16,64,1856
57,78,95,12825
82,49,46,6026
1,84,81,6885
38,74,80,8960
33,76,54,5886
38,47,1,85
25,69,24,2256
72,37,98,10682
86,31,28,3276
0,75,61,4575
33,79,12,1344
66,21,27,2349
52,52,17,1768
15,79,5,470
81,88,14,2366
17,27,50,2200
44,18,53,3286
34,97,74,9694
67,9,8,608
62,85,89,13083
